decile_score,priors_count,is_recid,time_in_jail,juv_crime_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,c_charge_degree_O,crime_category_Driving and Vehicle-Related Offenses,crime_category_Drug Offenses,crime_category_Miscellaneous Offenses,crime_category_Theft and Fraud,crime_category_Violent and Serious Crimes
1,0.0,0,0.0027881040892193307,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4,0.0,1,0.02462825278810409,0.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4,0.0,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
7,0.0,0,0.025092936802973975,0.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
10,0.11627906976744186,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10,0.2558139534883721,0,0.054368029739776946,0.23809523809523808,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4,0.09302325581395349,1,0.00046468401486988845,0.19047619047619047,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7,0.3488372093023256,0,0.039498141263940516,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0.06976744186046512,0,0.08364312267657992,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,0.0,1,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0.023255813953488372,0,0.010223048327137546,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
8,0.09302325581395349,0,0.00046468401486988845,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7,0.0,0,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
5,0.11627906976744186,0,0.009758364312267658,0.0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0.0,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,0.0,0,0.006505576208178439,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
4,0.23255813953488372,1,0.002323420074349442,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
7,0.09302325581395349,0,0.013940520446096654,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
7,0.023255813953488372,0,0.011617100371747211,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
10,0.2558139534883721,1,0.0,0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3,0.023255813953488372,1,0.10641263940520446,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3,0.0,0,0.00046468401486988845,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
10,0.09302325581395349,0,0.0018587360594795538,0.047619047619047616,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
6,0.0,0,0.0,0.0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
10,0.18604651162790697,1,0.03903345724907063,0.14285714285714285,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
3,0.11627906976744186,1,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3,0.13953488372093023,0,0.016263940520446097,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3,0.3023255813953488,0,0.04460966542750929,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
9,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
10,0.0,1,0.00046468401486988845,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.0,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
4,0.06976744186046512,0,0.011617100371747211,0.047619047619047616,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7,0.0,0,0.015334572490706319,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
8,0.20930232558139533,1,0.0604089219330855,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,0.023255813953488372,1,0.0,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
6,0.023255813953488372,0,0.0,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7,0.0,1,0.0,0.0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3,0.023255813953488372,0,0.0,0.047619047619047616,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0.09302325581395349,0,0.0009293680297397769,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4,0.0,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
2,0.023255813953488372,0,0.011617100371747211,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,0.023255813953488372,0,0.0037174721189591076,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2,0.023255813953488372,0,0.015334572490706319,0.0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
6,0.23255813953488372,1,0.0018587360594795538,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0.06976744186046512,0,0.008364312267657992,0.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
7,0.046511627906976744,0,0.0027881040892193307,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
5,0.06976744186046512,0,0.0,0.14285714285714285,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3,0.0,1,0.03299256505576208,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
10,0.06976744186046512,1,0.019516728624535316,0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
7,0.23255813953488372,1,0.03392193308550186,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.023255813953488372,1,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
8,0.0,1,0.0013940520446096654,0.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
8,0.3953488372093023,0,0.00046468401486988845,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.06976744186046512,0,0.009293680297397768,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5,0.13953488372093023,0,0.0120817843866171,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
8,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3,0.09302325581395349,0,0.0032527881040892194,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
9,0.4418604651162791,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
3,0.023255813953488372,1,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6,0.13953488372093023,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
9,0.046511627906976744,0,0.12732342007434944,0.047619047619047616,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8,0.023255813953488372,0,0.03671003717472119,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
8,0.2558139534883721,1,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0.0,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0.20930232558139533,0,0.014405204460966542,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6,0.023255813953488372,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2,0.06976744186046512,1,0.0,0.09523809523809523,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
4,0.16279069767441862,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4,0.046511627906976744,1,0.00046468401486988845,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.046511627906976744,0,0.00882899628252788,0.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
